央视卫视,#genre#
海南卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226465/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226480/index.m3u8
吉林卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
江苏卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226310/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226310/index.m3u8
江西卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226344/index.m3u8
江西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226504/index.m3u8
江西卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226504/index.m3u8
辽宁卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226546/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226254/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://[2409:8087:1a01:df::401a]:80/wh7f454c46tw3029083262_-802204014/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8?icpid=88888888&RTS=1713969858&from=4&hms_devid=128&prioritypopid=4&online=1713969858&vqe=3
内蒙古卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226389/index.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/8/3221226454/index.m3u8
宁夏卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/8/3221226454/index.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
青海卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225628/index.m3u8
山东卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226456/index.m3u8
山西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226392/index.m3u8
山西卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226392/index.m3u8
陕西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
四川卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
深圳卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
天津卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8
新疆卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225635/index.m3u8
新疆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u8
云南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226444/index.m3u8
广东卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
深圳卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
哈哈炫动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225657/2.m3u8
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225656/2.m3u8
天津卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
新疆卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225635/index.m3u8
新疆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
鹤岗新闻综合,http://[2409:8087:1a01:df::4060]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
黑莓电影,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8

影视-斗鱼,#genre#
斗鱼20415,https://www.goodiptv.club/douyu/20415
斗鱼2793084,https://www.goodiptv.club/douyu/2793084
斗鱼252802,https://www.goodiptv.club/douyu/252802
斗鱼36337,https://www.goodiptv.club/douyu/36337
斗鱼7254536,https://www.goodiptv.club/douyu/7254536
斗鱼3811092,https://www.goodiptv.club/douyu/3811092
斗鱼9651304,https://www.goodiptv.club/douyu/9651304
斗鱼6140589-漫威影片,https://www.goodiptv.club/douyu/6140589
斗鱼8770422-豆瓣高分,https://www.goodiptv.club/douyu/8770422
斗鱼52787-豆瓣高分2,https://www.goodiptv.club/douyu/52787
斗鱼-恐怖经典1165374,https://www.goodiptv.club/douyu/1165374
斗鱼96577-惊悚影院,https://www.goodiptv.club/douyu/96577
斗鱼74374,https://www.goodiptv.club/douyu/74374
斗鱼11553944,https://www.goodiptv.club/douyu/11553944
斗鱼508118,https://www.goodiptv.club/douyu/508118
斗鱼7882691,https://www.goodiptv.club/douyu/7882691
斗鱼263824,https://www.goodiptv.club/douyu/263824
斗鱼431460,https://www.goodiptv.club/douyu/431460
斗鱼4332科幻动作,https://www.goodiptv.club/douyu/4332
斗鱼434971,https://www.goodiptv.club/douyu/434971
译制国语2436390,https://www.goodiptv.club/douyu/2436390
斗鱼1377142,https://www.goodiptv.club/douyu/1377142
斗鱼电影122402,https://www.goodiptv.club/douyu/122402
斗鱼电影85894,https://www.goodiptv.club/douyu/85894
斗鱼2935323,https://www.goodiptv.club/douyu/2935323
斗鱼4246519,https://www.goodiptv.club/douyu/4246519
斗鱼5033502,https://www.goodiptv.club/douyu/5033502
斗鱼310926,https://www.goodiptv.club/douyu/310926
斗鱼338759,https://www.goodiptv.club/douyu/338759
粤语电影6566671,https://www.goodiptv.club/douyu/6566671
斗鱼4549169,https://www.goodiptv.club/douyu/4549169
特辑影院-斗鱼3637778,https://www.goodiptv.club/douyu/363778
斗鱼9249162,https://www.goodiptv.club/douyu/9249162
斗鱼4505431,https://www.goodiptv.club/douyu/4505431
斗鱼11963794,https://www.goodiptv.club/douyu/11963794
斗鱼9470198,https://www.goodiptv.club/douyu/9470198
斗鱼3627728,https://www.goodiptv.club/douyu/3627728
斗鱼5522351,https://www.goodiptv.club/douyu/55223351
斗鱼1735337高分影视,https://www.goodiptv.club/douyu/1735337
斗鱼2838296电视剧HD1,https://www.goodiptv.club/douyu/2838296

斗鱼20415,https://live.iill.top/douyu/20415
斗鱼2793084,https://live.iill.top/douyu/2793084
斗鱼252802,https://live.iill.top/douyu/252802
斗鱼36337,https://live.iill.top/douyu/36337
斗鱼7254536,https://live.iill.top/douyu/7254536
斗鱼3811092,https://live.iill.top/douyu/3811092
斗鱼9651304,https://live.iill.top/douyu/9651304
斗鱼6140589-漫威影片,https://live.iill.top/douyu/6140589
斗鱼8770422-豆瓣高分,https://live.iill.top/douyu/8770422
斗鱼52787-豆瓣高分2,https://live.iill.top/douyu/52787
斗鱼-恐怖经典1165374,https://live.iill.top/douyu/1165374
斗鱼96577-惊悚影院,https://live.iill.top/douyu/96577
斗鱼74374,https://live.iill.top/douyu/74374
斗鱼11553944,https://live.iill.top/douyu/11553944
斗鱼508118,https://live.iill.top/douyu/508118
斗鱼7882691,https://live.iill.top/douyu/7882691
斗鱼263824,https://live.iill.top/douyu/263824
斗鱼431460,https://live.iill.top/douyu/431460
斗鱼4332科幻动作,https://live.iill.top/douyu/4332
斗鱼434971,https://live.iill.top/douyu/434971
译制国语2436390,https://live.iill.top/douyu/2436390
斗鱼1377142,https://live.iill.top/douyu/1377142
斗鱼电影122402,https://live.iill.top/douyu/122402
斗鱼电影85894,https://live.iill.top/douyu/85894
斗鱼2935323,https://live.iill.top/douyu/2935323
斗鱼4246519,https://live.iill.top/douyu/4246519
斗鱼5033502,https://live.iill.top/douyu/5033502
斗鱼310926,https://live.iill.top/douyu/310926
斗鱼338759,https://live.iill.top/douyu/338759
粤语电影6566671,https://live.iill.top/douyu/6566671
斗鱼4549169,https://live.iill.top/douyu/4549169
特辑影院-斗鱼3637778,https://live.iill.top/douyu/363778
斗鱼9249162,https://live.iill.top/douyu/9249162
斗鱼4505431,https://live.iill.top/douyu/4505431
斗鱼11963794,https://live.iill.top/douyu/11963794
斗鱼9470198,https://live.iill.top/douyu/9470198
斗鱼3627728,https://live.iill.top/douyu/3627728
斗鱼5522351,https://live.iill.top/douyu/55223351
斗鱼1735337高分影视,https://live.iill.top/douyu/1735337
斗鱼2838296电视剧HD1,https://live.iill.top/douyu/2838296


虎牙轮播,#genre#
电影24-虎牙21059579,https://www.goodiptv.club/huya/21059576
虎牙21059577-电影26,https://www.goodiptv.club/huya/21059577
虎牙-欧美电影21059581,https://www.goodiptv.club/huya/21059581
虎牙21059580-魔法世界,https://www.goodiptv.club/huya/21059580
虎牙21059581-巨石强森,https://www.goodiptv.club/huya/21059581
虎牙21059585詹姆斯邦德,https://www.goodiptv.club/huya/21059585
虎牙21059588-杰森·斯坦森,https://www.goodiptv.club/huya/21059588
虎牙-26355802-漫威,https://www.goodiptv.club/huya/26355802
虎牙-动作片-11602077,https://www.goodiptv.club/huya/11602077
虎牙-欧美娱乐,https://www.goodiptv.club/huya/21059574
虎牙-看救援电影,https://www.goodiptv.club/huya/21059586
虎牙-猫和老鼠,https://www.goodiptv.club/huya/11352879
虎牙-电锯惊魂系列,https://www.goodiptv.club/huya/11352903
虎牙-悬疑片,https://www.goodiptv.club/huya/11352880
虎牙-玄幻-11342414,https://www.goodiptv.club/huya/11342414
虎牙-刘德华11342424,https://www.goodiptv.club/huya/11342424
虎牙-经典高智商,https://www.goodiptv.club/huya/11352962
虎牙-经典好片,https://www.goodiptv.club/huya/11342427
虎牙-精彩不断,https://www.goodiptv.club/huya/24396428
虎牙-歪果仁动作,https://www.goodiptv.club/huya/21059552
电影23,https://www.goodiptv.club/huya/11601970
电影33,https://www.goodiptv.club/huya/11602077
电影55,https://www.goodiptv.club/huya/23652317
电影77,https://www.goodiptv.club/huya/11601971
电影78,https://www.goodiptv.club/huya/11342414


测试,#genre#
